country,party,name1,name2,name3,name4,name5,name6,election,vote_share,change,year,prime_minister_last,cabinet_party_last,election_id,enep1
France,PCF,PCF,NA,NA,NA,NA,NA,1946.1,28.3,0,1946.1,0,1,75,4.775286689939378
France,PCF,PCF,NA,NA,NA,NA,NA,1951,25.9,0,1951,0,0,293,5.539615410768544
France,PCF,PCF,NA,NA,NA,NA,NA,1956,25.4,0,1956,0,0,312,6.489267617264122
France,PCF,PCF,NA,NA,NA,NA,NA,1958,19.2,0,1958,0,0,375,5.8230342529010795
France,PCF,PCF,NA,NA,NA,NA,NA,1962,21.7,0,1962,0,0,407,5.2897757204516616
France,PCF,PCF,NA,NA,NA,NA,NA,1967,22.5,0,1967,0,0,291,4.040632683693179
France,PCF,PCF,NA,NA,NA,NA,NA,1968,20,0,1968,0,0,386,3.5560726830992273
France,PCF,PCF,NA,NA,NA,NA,NA,1973,21.4,0,1973,0,0,357,4.174568343368973
France,PCF,PCF,NA,NA,NA,NA,NA,1978,20.6,0,1978,0,0,496,4.902913718815315
France,PCF,PCF,NA,NA,NA,NA,NA,1981,16.2,0,1981,0,0,20,4.033429204999953
France,PCF,PCF,NA,NA,NA,NA,NA,1986,9.8,0,1986,0,0,623,4.669809235081438
France,PCF,PCF,NA,NA,NA,NA,NA,1988,11.3,0,1988,0,0,643,4.339261235462949
France,PCF,PCF,NA,NA,NA,NA,NA,1993,9.2,0,1993,0,0,664,7.244802567570451
France,PCF,PCF,NA,NA,NA,NA,NA,1997,9.9,0,1997,0,0,479,7.063118268077627
France,PCF,PCF,NA,NA,NA,NA,NA,2002,4.8,0,2002,0,0,403,5.201843854504304
France,PCF,PCF,NA,NA,NA,NA,NA,2007,4.3,0,2007,0,0,171,4.343009321091409
France,PCF,PCF,NA,NA,NA,NA,NA,2012,4.8,0,2012,0,0,782,5.188794279873186
France,PCF,PCF,NA,NA,NA,NA,NA,2017,2.7,0,2017,0,0,1014,6.851148714340228
France,PRG,PRG,NA,NA,NA,NA,NA,2012,1.7,0,2012,0,1,782,5.188794279873186
France,PRG,PRG,NA,NA,NA,NA,NA,2017,0.5,0,2017,0,1,1014,6.851148714340228
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1945,23.8,0,1945,0,1,471,4.612376027566272
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1946,21.1,0,1946,1,1,348,4.51488671206888
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1946.1,17.9,0,1946.1,0,1,75,4.775286689939378
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1951,14.5,0,1951,0,1,293,5.539615410768544
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1956,14.9,0,1956,0,0,312,6.489267617264122
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1958,15.7,0,1958,0,1,375,5.8230342529010795
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1962,12.6,0,1962,0,0,407,5.2897757204516616
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1967,19,1,1967,0,0,291,4.040632683693179
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1968,16.5,0,1968,0,0,386,3.5560726830992273
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1973,20.8,1,1973,0,0,357,4.174568343368973
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1978,22.6,0,1978,0,0,496,4.902913718815315
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1981,36,0,1981,1,1,20,4.033429204999953
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1986,31.2,0,1986,1,1,623,4.669809235081438
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1988,37,0,1988,1,1,643,4.339261235462949
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1993,17.6,0,1993,1,1,664,7.244802567570451
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,1997,23.5,0,1997,0,0,479,7.063118268077627
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,2002,24.1,0,2002,0,0,403,5.201843854504304
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,2007,24.7,0,2007,0,0,171,4.343009321091409
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,2012,29.4,0,2012,1,1,782,5.188794279873186
France,"PS (SFIO, FGDS)",PS,SFIO,FGDS,NA,NA,NA,2017,7.4,0,2017,0,0,1014,6.851148714340228
France,RI,RI,NA,NA,NA,NA,NA,1962,5.9,0,1962,0,0,407,5.2897757204516616
France,UDCA,UDCA,NA,NA,NA,NA,NA,1956,12.6,0,1956,0,0,312,6.489267617264122
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1945,11.1,0,1945,0,1,471,4.612376027566272
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1946,11.6,0,1946,0,0,348,4.51488671206888
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1946.1,11.1,0,1946.1,0,0,75,4.775286689939378
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1951,10,0,1951,1,1,293,5.539615410768544
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1956,11,0,1956,1,1,312,6.489267617264122
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1958,8.3,1,1958,0,1,375,5.8230342529010795
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1962,7.8,0,1962,0,0,407,5.2897757204516616
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1978,0,0,1978,0,1,496,4.902913718815315
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1981,0,0,1981,0,0,20,4.033429204999953
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1986,0,0,1986,0,0,623,4.669809235081438
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1988,0,0,1988,0,0,643,4.339261235462949
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1993,0,0,1993,0,0,664,7.244802567570451
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,1997,0,0,1997,0,0,479,7.063118268077627
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,2002,0,0,2002,0,0,403,5.201843854504304
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,2007,0,0,2007,0,0,171,4.343009321091409
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,2012,3.4,0,2012,0,0,782,5.188794279873186
France,"UDI (PR, PR-UDSR)",UDI,PR,PR-UDSR,NA,NA,NA,2017,3,1,2017,0,0,1014,6.851148714340228
Germany,AfD,AfD,NA,NA,NA,NA,NA,2013,4.7,0,2013,0,0,800,4.802128883452722
Germany,AfD,AfD,NA,NA,NA,NA,NA,2017,12.6,0,2017,0,0,NaN,6.146541980992682
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1949,4.2,0,1949,0,0,NaN,5.692770943415525
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1953,1.7,0,1953,0,0,103,4.2044957617234555
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1957,0.9,1,1957,0,0,331,3.582906851416608
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1961,0,1,1961,0,0,381,3.496705685767788
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1965,0,0,1965,0,0,250,3.1472601931006707
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1969,0.2,0,1969,0,0,447,3.0422461694872864
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1972,0,0,1972,0,0,95,2.855910737540816
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1976,0,0,1976,0,0,163,2.9123018562633467
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1980,0,0,1980,0,0,547,3.095189456813508
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1983,0,0,1983,0,0,484,3.214131895249264
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1987,0.1,0,1987,0,0,588,3.5624461196300645
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1990,0.1,0,1990,0,0,445,3.7431734106635672
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1994,0.1,0,1994,0,0,595,3.7476624107925085
Germany,BP (FU),BP,FU,NA,NA,NA,NA,1998,0.1,0,1998,0,0,679,3.796644193865097
Germany,BP (FU),BP,FU,NA,NA,NA,NA,2002,0,0,2002,0,0,385,3.871898757084705
Germany,BP (FU),BP,FU,NA,NA,NA,NA,2005,0.1,0,2005,0,0,118,4.474703417168696
Germany,BP (FU),BP,FU,NA,NA,NA,NA,2009,0.1,0,2009,0,0,93,5.598775140762172
Germany,CDU,CDU,NA,NA,NA,NA,NA,1949,25.2,0,1949,0,0,NaN,5.692770943415525
Germany,CDU,CDU,NA,NA,NA,NA,NA,1953,36.4,0,1953,1,1,103,4.2044957617234555
Germany,CDU,CDU,NA,NA,NA,NA,NA,1957,39.7,0,1957,1,1,331,3.582906851416608
Germany,CDU,CDU,NA,NA,NA,NA,NA,1961,35.8,0,1961,1,1,381,3.496705685767788
Germany,CDU,CDU,NA,NA,NA,NA,NA,1965,38,0,1965,1,1,250,3.1472601931006707
Germany,CDU,CDU,NA,NA,NA,NA,NA,1969,36.6,0,1969,1,1,447,3.0422461694872864
Germany,CDU,CDU,NA,NA,NA,NA,NA,1972,35.2,0,1972,0,0,95,2.855910737540816
Germany,CDU,CDU,NA,NA,NA,NA,NA,1976,38,0,1976,0,0,163,2.9123018562633467
Germany,CDU,CDU,NA,NA,NA,NA,NA,1980,34.2,0,1980,0,0,547,3.095189456813508
Germany,CDU,CDU,NA,NA,NA,NA,NA,1983,38.2,0,1983,1,1,484,3.214131895249264
Germany,CDU,CDU,NA,NA,NA,NA,NA,1987,34.5,0,1987,1,1,588,3.5624461196300645
Germany,CDU,CDU,NA,NA,NA,NA,NA,1990,36.7,0,1990,1,1,445,3.7431734106635672
Germany,CDU,CDU,NA,NA,NA,NA,NA,1994,34.2,0,1994,1,1,595,3.7476624107925085
Germany,CDU,CDU,NA,NA,NA,NA,NA,1998,28.4,0,1998,1,1,679,3.796644193865097
Germany,CDU,CDU,NA,NA,NA,NA,NA,2002,29.5,0,2002,0,0,385,3.871898757084705
Germany,CDU,CDU,NA,NA,NA,NA,NA,2005,27.8,0,2005,0,0,118,4.474703417168696
Germany,CDU,CDU,NA,NA,NA,NA,NA,2009,27.3,0,2009,1,1,93,5.598775140762172
Germany,CDU,CDU,NA,NA,NA,NA,NA,2013,34.1,0,2013,1,1,800,4.802128883452722
Germany,CDU,CDU,NA,NA,NA,NA,NA,2017,26.8,0,2017,0,0,NaN,6.146541980992682
Germany,CSU,CSU,NA,NA,NA,NA,NA,1949,5.8,0,1949,0,0,NaN,5.692770943415525
Germany,CSU,CSU,NA,NA,NA,NA,NA,1953,8.8,0,1953,0,0,103,4.2044957617234555
Germany,CSU,CSU,NA,NA,NA,NA,NA,1957,10.5,0,1957,0,0,331,3.582906851416608
Germany,CSU,CSU,NA,NA,NA,NA,NA,1961,9.6,0,1961,0,0,381,3.496705685767788
Germany,CSU,CSU,NA,NA,NA,NA,NA,1965,9.6,0,1965,0,0,250,3.1472601931006707
Germany,CSU,CSU,NA,NA,NA,NA,NA,1969,9.5,0,1969,0,0,447,3.0422461694872864
Germany,CSU,CSU,NA,NA,NA,NA,NA,1972,9.7,0,1972,0,0,95,2.855910737540816
Germany,CSU,CSU,NA,NA,NA,NA,NA,1976,10.6,0,1976,0,0,163,2.9123018562633467
Germany,CSU,CSU,NA,NA,NA,NA,NA,1980,10.3,0,1980,0,0,547,3.095189456813508
Germany,CSU,CSU,NA,NA,NA,NA,NA,1983,10.6,0,1983,0,0,484,3.214131895249264
Germany,CSU,CSU,NA,NA,NA,NA,NA,1987,9.8,0,1987,0,0,588,3.5624461196300645
Germany,CSU,CSU,NA,NA,NA,NA,NA,1990,7.1,0,1990,0,0,445,3.7431734106635672
Germany,CSU,CSU,NA,NA,NA,NA,NA,1994,7.3,0,1994,0,0,595,3.7476624107925085
Germany,CSU,CSU,NA,NA,NA,NA,NA,1998,6.7,0,1998,0,0,679,3.796644193865097
Germany,CSU,CSU,NA,NA,NA,NA,NA,2002,9,0,2002,0,0,385,3.871898757084705
Germany,CSU,CSU,NA,NA,NA,NA,NA,2005,7.4,0,2005,0,0,118,4.474703417168696
Germany,CSU,CSU,NA,NA,NA,NA,NA,2009,6.5,0,2009,0,0,93,5.598775140762172
Germany,CSU,CSU,NA,NA,NA,NA,NA,2013,7.4,0,2013,0,0,800,4.802128883452722
Germany,CSU,CSU,NA,NA,NA,NA,NA,2017,6.2,0,2017,0,0,NaN,6.146541980992682
Germany,DIE,DIE,NA,NA,NA,NA,NA,1990,2.4,0,1990,0,0,445,3.7431734106635672
Germany,DIE,DIE,NA,NA,NA,NA,NA,1994,4.4,0,1994,0,0,595,3.7476624107925085
Germany,DIE,DIE,NA,NA,NA,NA,NA,1998,5.1,0,1998,0,0,679,3.796644193865097
Germany,DIE,DIE,NA,NA,NA,NA,NA,2002,4,0,2002,0,0,385,3.871898757084705
Germany,DIE,DIE,NA,NA,NA,NA,NA,2005,8.7,0,2005,0,0,118,4.474703417168696
Germany,DIE,DIE,NA,NA,NA,NA,NA,2009,11.9,0,2009,0,0,93,5.598775140762172
Germany,DIE,DIE,NA,NA,NA,NA,NA,2013,8.6,0,2013,0,0,800,4.802128883452722
Germany,DIE,DIE,NA,NA,NA,NA,NA,2017,9.2,0,2017,0,0,NaN,6.146541980992682
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1949,5.7,0,1949,0,0,NaN,5.692770943415525
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1953,2.2,0,1953,0,0,103,4.2044957617234555
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1957,0,1,1957,0,0,331,3.582906851416608
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1961,0,0,1961,0,0,381,3.496705685767788
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1965,0,0,1965,0,0,250,3.1472601931006707
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1969,0,0,1969,0,0,447,3.0422461694872864
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1972,0.3,0,1972,0,0,95,2.855910737540816
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1976,0.3,0,1976,0,0,163,2.9123018562633467
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1980,0.2,0,1980,0,0,547,3.095189456813508
Germany,DKP (KPD),DKP,KPD,NA,NA,NA,NA,1983,0.2,0,1983,0,0,484,3.214131895249264
Germany,DP,DP,NA,NA,NA,NA,NA,1949,4,0,1949,0,0,NaN,5.692770943415525
Germany,DP,DP,NA,NA,NA,NA,NA,1953,3.3,0,1953,0,1,103,4.2044957617234555
Germany,DP,DP,NA,NA,NA,NA,NA,1957,3.4,0,1957,0,1,331,3.582906851416608
Germany,FDP,FDP,NA,NA,NA,NA,NA,1949,11.9,0,1949,0,0,NaN,5.692770943415525
Germany,FDP,FDP,NA,NA,NA,NA,NA,1953,9.5,0,1953,0,1,103,4.2044957617234555
Germany,FDP,FDP,NA,NA,NA,NA,NA,1957,7.7,0,1957,0,0,331,3.582906851416608
Germany,FDP,FDP,NA,NA,NA,NA,NA,1961,12.8,0,1961,0,0,381,3.496705685767788
Germany,FDP,FDP,NA,NA,NA,NA,NA,1965,9.5,0,1965,0,1,250,3.1472601931006707
Germany,FDP,FDP,NA,NA,NA,NA,NA,1969,5.8,0,1969,0,0,447,3.0422461694872864
Germany,FDP,FDP,NA,NA,NA,NA,NA,1972,8.4,0,1972,0,1,95,2.855910737540816
Germany,FDP,FDP,NA,NA,NA,NA,NA,1976,7.9,0,1976,0,1,163,2.9123018562633467
Germany,FDP,FDP,NA,NA,NA,NA,NA,1980,10.6,0,1980,0,1,547,3.095189456813508
Germany,FDP,FDP,NA,NA,NA,NA,NA,1983,7,0,1983,0,1,484,3.214131895249264
Germany,FDP,FDP,NA,NA,NA,NA,NA,1987,9.1,0,1987,0,1,588,3.5624461196300645
Germany,FDP,FDP,NA,NA,NA,NA,NA,1990,11,0,1990,0,1,445,3.7431734106635672
Germany,FDP,FDP,NA,NA,NA,NA,NA,1994,6.9,0,1994,0,1,595,3.7476624107925085
Germany,FDP,FDP,NA,NA,NA,NA,NA,1998,6.2,0,1998,0,1,679,3.796644193865097
Germany,FDP,FDP,NA,NA,NA,NA,NA,2002,7.4,0,2002,0,0,385,3.871898757084705
Germany,FDP,FDP,NA,NA,NA,NA,NA,2005,9.8,0,2005,0,0,118,4.474703417168696
Germany,FDP,FDP,NA,NA,NA,NA,NA,2009,14.6,0,2009,0,0,93,5.598775140762172
Germany,FDP,FDP,NA,NA,NA,NA,NA,2013,4.8,0,2013,0,1,800,4.802128883452722
Germany,FDP,FDP,NA,NA,NA,NA,NA,2017,10.7,0,2017,0,0,NaN,6.146541980992682
Germany,GB/BHE (GDP),GB/BHE,GDP,NA,NA,NA,NA,1953,5.9,0,1953,0,0,103,4.2044957617234555
Germany,GB/BHE (GDP),GB/BHE,GDP,NA,NA,NA,NA,1957,4.6,0,1957,0,0,331,3.582906851416608
Germany,GB/BHE (GDP),GB/BHE,GDP,NA,NA,NA,NA,1961,2.8,1,1961,0,0,381,3.496705685767788
Germany,GB/BHE (GDP),GB/BHE,GDP,NA,NA,NA,NA,1965,0,0,1965,0,0,250,3.1472601931006707
Germany,GB/BHE (GDP),GB/BHE,GDP,NA,NA,NA,NA,1969,0.1,0,1969,0,0,447,3.0422461694872864
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,1980,1.5,0,1980,0,0,547,3.095189456813508
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,1983,5.6,0,1983,0,0,484,3.214131895249264
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,1987,8.3,0,1987,0,0,588,3.5624461196300645
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,1990,5,1,1990,0,0,445,3.7431734106635672
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,1994,7.3,1,1994,0,0,595,3.7476624107925085
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,1998,6.7,0,1998,0,0,679,3.796644193865097
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,2002,8.6,0,2002,0,1,385,3.871898757084705
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,2005,8.1,0,2005,0,1,118,4.474703417168696
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,2009,10.7,0,2009,0,0,93,5.598775140762172
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,2013,8.4,0,2013,0,0,800,4.802128883452722
Germany,"GRUNE (GRÜNE, + Alliance 90/The Greens)",GRUNE,GRÜNE,+ Alliance 90/The Greens,NA,NA,NA,2017,8.9,0,2017,0,0,NaN,6.146541980992682
Germany,SPD,SPD,NA,NA,NA,NA,NA,1949,29.2,0,1949,0,0,NaN,5.692770943415525
Germany,SPD,SPD,NA,NA,NA,NA,NA,1953,28.8,0,1953,0,0,103,4.2044957617234555
Germany,SPD,SPD,NA,NA,NA,NA,NA,1957,31.8,0,1957,0,0,331,3.582906851416608
Germany,SPD,SPD,NA,NA,NA,NA,NA,1961,36.2,0,1961,0,0,381,3.496705685767788
Germany,SPD,SPD,NA,NA,NA,NA,NA,1965,39.3,0,1965,0,0,250,3.1472601931006707
Germany,SPD,SPD,NA,NA,NA,NA,NA,1969,42.7,0,1969,0,1,447,3.0422461694872864
Germany,SPD,SPD,NA,NA,NA,NA,NA,1972,45.8,0,1972,1,1,95,2.855910737540816
Germany,SPD,SPD,NA,NA,NA,NA,NA,1976,42.6,0,1976,1,1,163,2.9123018562633467
Germany,SPD,SPD,NA,NA,NA,NA,NA,1980,42.9,0,1980,1,1,547,3.095189456813508
Germany,SPD,SPD,NA,NA,NA,NA,NA,1983,38.2,0,1983,0,0,484,3.214131895249264
Germany,SPD,SPD,NA,NA,NA,NA,NA,1987,37,0,1987,0,0,588,3.5624461196300645
Germany,SPD,SPD,NA,NA,NA,NA,NA,1990,33.5,0,1990,0,0,445,3.7431734106635672
Germany,SPD,SPD,NA,NA,NA,NA,NA,1994,36.4,0,1994,0,0,595,3.7476624107925085
Germany,SPD,SPD,NA,NA,NA,NA,NA,1998,40.9,0,1998,0,0,679,3.796644193865097
Germany,SPD,SPD,NA,NA,NA,NA,NA,2002,38.5,0,2002,1,1,385,3.871898757084705
Germany,SPD,SPD,NA,NA,NA,NA,NA,2005,34.2,0,2005,1,1,118,4.474703417168696
Germany,SPD,SPD,NA,NA,NA,NA,NA,2009,23,0,2009,0,1,93,5.598775140762172
Germany,SPD,SPD,NA,NA,NA,NA,NA,2013,25.7,0,2013,0,0,800,4.802128883452722
Germany,SPD,SPD,NA,NA,NA,NA,NA,2017,20.5,0,2017,0,1,NaN,6.146541980992682
Greece,ANEL,ANEL,NA,NA,NA,NA,NA,2012I,10.6,0,2012,0,0,783,8.963482930517223
Greece,ANEL,ANEL,NA,NA,NA,NA,NA,2012II,7.5,0,2012.1,0,0,NaN,5.1899957312157845
Greece,ANEL,ANEL,NA,NA,NA,NA,NA,2015I,4.8,0,2015,0,0,851,4.433538534252088
Greece,ANEL,ANEL,NA,NA,NA,NA,NA,2015II,3.7,0,2015.1,0,1,992,4.527941125435829
Greece,DIMAR,DIMAR,NA,NA,NA,NA,NA,2012I,6.1,0,2012,0,0,783,8.963482930517223
Greece,DIMAR,DIMAR,NA,NA,NA,NA,NA,2012II,6.3,0,2012.1,0,0,NaN,5.1899957312157845
Greece,DIMAR,DIMAR,NA,NA,NA,NA,NA,2015I,0.5,0,2015,0,0,851,4.433538534252088
Greece,DIMAR,DIMAR,NA,NA,NA,NA,NA,2015II,0.4,0,2015.1,0,0,992,4.527941125435829
Greece,DP,DP,NA,NA,NA,NA,NA,1950,9.7,0,1950,0,0,NaN,8.094499522174011
Greece,"DSK (EPE, KGP)",DSK,EPE,KGP,NA,NA,NA,1946,19.3,0,1946,0,0,NaN,2.72826720752612
Greece,"DSK (EPE, KGP)",DSK,EPE,KGP,NA,NA,NA,1950,10.7,1,1950,0,0,NaN,8.094499522174011
Greece,"DSK (EPE, KGP)",DSK,EPE,KGP,NA,NA,NA,1951,2.1,0,1951,0,0,NaN,4.126706757407446
Greece,EDA (PAME),EDA,PAME,NA,NA,NA,NA,1951,10.6,0,1951,0,0,NaN,4.126706757407446
Greece,EDA (PAME),EDA,PAME,NA,NA,NA,NA,1952,9.6,0,1952,0,0,NaN,2.712645973513464
Greece,EDA (PAME),EDA,PAME,NA,NA,NA,NA,1958,24.4,1,1958,0,0,NaN,3.5185497946909328
Greece,EDA (PAME),EDA,PAME,NA,NA,NA,NA,1961,14.6,1,1961,0,0,NaN,2.544597274534251
Greece,EDA (PAME),EDA,PAME,NA,NA,NA,NA,1963,14.3,0,1963,0,0,NaN,2.8328043827007585
Greece,EDA (PAME),EDA,PAME,NA,NA,NA,NA,1964,11.8,0,1964,0,0,NaN,2.4023216036531734
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1961,33.7,0,1961,0,0,NaN,2.544597274534251
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1963,42,1,1963,0,0,NaN,2.8328043827007585
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1964,52.7,0,1964,0,0,NaN,2.4023216036531734
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1974,20.4,1,1974,0,0,NaN,2.7375257549403926
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1977,12,1,1977,0,0,596,3.7266241178261987
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1981,0.4,0,1981,0,0,227,2.685457798963477
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1985,0,0,1985,0,0,453,2.587339218957805
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1989I,0.1,0,1989,0,0,205,2.729935661296301
Greece,"EDIK (EK-KP, EK)",EDIK,EK-KP,EK,NA,NA,NA,1989II,0,0,1989.1,0,0,NaN,2.5548437071160732
Greece,EK,EK,NA,NA,NA,NA,NA,2015I,1.8,0,2015,0,0,851,4.433538534252088
Greece,EK,EK,NA,NA,NA,NA,NA,2015II,3.4,0,2015.1,0,0,992,4.527941125435829
Greece,EKE,EKE,NA,NA,NA,NA,NA,1946,6,0,1946,0,0,NaN,2.72826720752612
Greece,EKE,EKE,NA,NA,NA,NA,NA,1950,3.7,0,1950,0,0,NaN,8.094499522174011
Greece,EP,EP,NA,NA,NA,NA,NA,1977,6.8,0,1977,0,0,596,3.7266241178261987
Greece,EPEK (PADE),EPEK,PADE,NA,NA,NA,NA,1950,16.4,0,1950,0,0,NaN,8.094499522174011
Greece,EPEK (PADE),EPEK,PADE,NA,NA,NA,NA,1951,23.5,0,1951,0,0,NaN,4.126706757407446
Greece,EPEK (PADE),EPEK,PADE,NA,NA,NA,NA,1952,34.2,0,1952,0,0,NaN,2.712645973513464
Greece,EPEK (PADE),EPEK,PADE,NA,NA,NA,NA,1958,10.6,1,1958,0,0,NaN,3.5185497946909328
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1951,36.5,0,1951,0,0,NaN,4.126706757407446
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1952,49.2,0,1952,0,0,NaN,2.712645973513464
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1956,47.4,1,1956,0,0,NaN,2.1835684320375863
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1958,41.2,0,1958,0,0,NaN,3.5185497946909328
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1961,50.8,0,1961,0,0,NaN,2.544597274534251
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1963,39.4,0,1963,0,0,NaN,2.8328043827007585
Greece,ERE (ES),ERE,ES,NA,NA,NA,NA,1964,35.3,0,1964,0,0,NaN,2.4023216036531734
Greece,FIDE,FIDE,NA,NA,NA,NA,NA,1956,48.2,0,1956,0,0,NaN,2.1835684320375863
Greece,KF,KF,NA,NA,NA,NA,NA,1946,14.4,0,1946,0,0,NaN,2.72826720752612
